center_lat,center_lon,northeast_lat,northeast_lon,southwest_lat,southwest_lon,place_id
46.0674441,-118.3398067,46.0687769802915,-118.3385198697085,46.0660790197085,-118.3412178302915,ChIJCanQdGNqolQRty_7uchwZdY
43.61010530000001,-116.7729305,43.6113833302915,-116.7714164197085,43.6086853697085,-116.7741143802915,ChIJo94fKvPKr1QRU_IoqdcqWy0
45.2642835,-123.0471756,45.26561513029149,-123.0457097197085,45.2629171697085,-123.0484076802915,ChIJzad8yzBBlVQRjvK49bq4XIY
42.31570749999999,-123.2400702,42.3167650302915,-123.2390266697085,42.3140670697085,-123.2417246302915,ChIJTZcGrMeHz1QREdU4H-x6jXE
45.29535239999999,-123.1348772,45.2967291302915,-123.1337115197085,45.2940311697085,-123.1364094802915,ChIJTU2OG5w4lVQRrDuNGLmBUbM
45.40758599999999,-123.124291,45.40896488029149,-123.1228199197085,45.4062669197085,-123.1255178802915,ChIJW5AUu5M9lVQRDbXX8EHOEsw
45.95000569999999,-118.4262853,45.95138848029148,-118.4249078697085,45.94869051970849,-118.4276058302915,ChIJcVTsdKhcolQRKDsSfdYd22w
45.2937004,-123.1767604,45.29505203029149,-123.1755393697085,45.2923540697085,-123.1782373302915,ChIJUa7JFuU8lVQREp7TUm_IIME
45.340652,-123.014379,45.34200733029149,-123.0135513697085,45.3393093697085,-123.0162493302915,ChIJbbKZEVYVlVQRrl9UON9lJCs
45.3604858,-123.0727789,45.3618945802915,-123.0713122197085,45.3591966197085,-123.0740101802915,ChIJOaFw_TQ-lVQRNg0lh9Ww5Ak
45.5326737,-122.6919956,45.5340716302915,-122.6906863697085,45.53137366970851,-122.6933843302915,ChIJOdxWwY4NlVQRqwTEexRZfJo
45.3191583,-122.9492835,45.32050728029149,-122.9479345197085,45.31780931970849,-122.9506324802915,ChIJr9eKYPNqlVQRetgzB5Y3i-s
43.269371,-123.430937,43.2707243302915,-123.4292875697085,43.2680263697085,-123.4319855302915,ChIJn31aPdgZxFQRYjmzce2jTSI
45.0918325,-123.1122459,45.0931811302915,-123.1109228197085,45.09048316970851,-123.1136207802915,ChIJ0eUuQHhRlVQRARsCNSh7sGQ
45.34998009999999,-123.1318028,45.3513622802915,-123.1305101697085,45.3486643197085,-123.1332081302915,ChIJdd4A2-g-lVQRZln_CrWkt1A
45.299895,-122.969343,45.3012808302915,-122.9678621697085,45.2985828697085,-122.9705601302915,ChIJzS1-5tZBlVQRvSDGupP2WSU
43.9102606,-123.2507229,43.91160713029149,-123.2493791197085,43.9089091697085,-123.2520770802915,ChIJDyR7qr09wVQRKe0Oxvbk7S0
45.0738549,-123.0928219,45.0752039302915,-123.0914729697085,45.07250596970851,-123.0941709302915,ChIJP9i_97inlVQR0_c6AkZYtg4
45.3940333,-123.0371389,45.3953822802915,-123.0357908197085,45.3926843197085,-123.0384887802915,ChIJl0lEEscVlVQRQgTF018uAbA
44.0474614,-123.0918579,44.0489298302915,-123.0904413197085,44.0462318697085,-123.0931392802915,ChIJf25XQ8sfwVQRiOdAGOfk7B4
45.31458099999999,-122.9096222,45.3159282302915,-122.9079209197085,45.3132302697085,-122.9106188802915,ChIJD9vkzLJrlVQRqlHx68XS7fU
45.707775,-123.863922,45.7088581302915,-123.8622873697085,45.7061601697085,-123.8649853302915,ChIJGW7zUUrIlFQRZYJFdwXm7uA
42.2610851,-122.824971,42.2618698302915,-122.8236267697085,42.2591718697085,-122.8263247302915,ChIJt6GS7s92z1QR66BnUiLAP3w
45.3145624,-122.9205731,45.3159117302915,-122.9192942697085,45.3132137697085,-122.9219922302915,ChIJV1L9zVFqlVQRXTutScavZ2g
45.33280999999999,-122.9477427,45.33370808029149,-122.9463963697085,45.3310101197085,-122.9490943302915,ChIJvREHredqlVQRn02onu8R8CM
45.5191382,-122.6511493,45.5205859802915,-122.6498626197085,45.5178880197085,-122.6525605802915,ChIJZb21d6OglVQR6kGo7qXXazE
45.30019859999999,-123.18258,45.3012779802915,-123.1809553197085,45.2985800197085,-123.1836532802915,ChIJ2XWKFGA4lVQRoGxbp31lZjU
44.823603,-123.026965,44.8246300302915,-123.02621335,44.8219320697085,-123.02921995,ChIJqVN51pgIwFQRXgapVeN7LCQ
45.035018,-123.146932,45.03889355000003,-123.14579385,45.03372614999999,-123.15034645,ChIJ52LwnpxUlVQREOqFdOf56R4
46.09277059999999,-118.2715158,46.09406428029149,-118.2700601697085,46.09136631970849,-118.2727581302915,ChIJU3otJEkVolQResH9oAum1wo
44.93479230000001,-123.1069667,44.93602113029149,-123.1050466697085,44.93332316970849,-123.1077446302915,ChIJrWcAWigBwFQRpNXuw3xLJok
46.09240029999999,-118.271031,46.0938409802915,-118.2698588697085,46.0911430197085,-118.2725568302915,ChIJDSl2gwRqolQRNAjzRW4V77c
45.2480912,-123.0419207,45.2493232302915,-123.0404594697085,45.2466252697085,-123.0431574302915,ChIJI4eeVlMDwFQRc2NG5eeVjow
46.0918968,-118.271548,46.09334028029151,-118.2703842197085,46.09064231970851,-118.2730821802915,ChIJqRjEf0kVolQREEtSZ5rCuqM
45.3462643,-123.0324486,45.3476546802915,-123.0311282197085,45.34495671970851,-123.0338261802915,ChIJ_5MdCeA_lVQR6_ZAH9o00zw
45.6777516,-121.5923023,45.67909968029151,-121.5908816197085,45.67640171970851,-121.5935795802915,ChIJKdfJJckJllQRVZJ65ZVUMQA
45.03888429999999,-123.1578875,45.0401764302915,-123.15329195,45.0374784697085,-123.15941935,ChIJc9aFK2JTlVQRmkuBl4ATwt0
45.3587898,-123.0680202,45.3598566302915,-123.0665947197085,45.3571586697085,-123.0692926802915,ChIJc1bzomI_lVQRy7jPuyaltfA
45.4814169,-122.713349,45.4826449802915,-122.7120708197085,45.4799470197085,-122.7147687802915,ChIJL0YTXKQLlVQRkw7Wf46FexA
44.4175946,-119.1137732,44.4190203802915,-119.1124236197085,44.4163224197085,-119.1151215802915,ChIJDwtqWskJu1QR0mApf_vMths
45.2724729,-123.0161062,45.2738820302915,-123.0148917697085,45.2711840697085,-123.0175897302915,ChIJMfGHd50e7IARRYX0fQqugVc
46.087563,-118.279806,46.0888025302915,-118.2786129697085,46.0861045697085,-118.2813109302915,ChIJ4ZSprkEVolQRUCWw-KgbP_s
45.058595,-123.1054435,45.0600154802915,-123.1040115197085,45.0573175197085,-123.1067094802915,ChIJtw2z3_ZTlVQRAChCPaRISp8
42.182804,-123.010557,42.1841938802915,-123.0093384197085,42.1814959197085,-123.0120363802915,ChIJN7ztCt2bz1QRnC6ZMmvbyG0
45.2836286,-123.1070852,45.2849943802915,-123.1057007197085,45.2822964197085,-123.1083986802915,ChIJA1bMEThHlVQROhg2IK1M96g
43.2450036,-123.4219148,43.2463587302915,-123.4203726197085,43.2436607697085,-123.4230705802915,ChIJPY-bBPIXxFQRpGM20MBEjvQ
45.74255769999999,-119.1968165,45.74379893029149,-119.1954660697085,45.74110096970849,-119.1981640302915,ChIJg0Kbhxu5olQR6RnVzz1xp58
45.962039,-118.423948,45.96334253029151,-118.4225988697085,45.96064456970851,-118.4252968302915,ChIJR7tT2LJcolQRwfg3MovJtyk
44.2371023,-123.3640069,44.2385511302915,-123.3628593197085,44.23585316970851,-123.3655572802915,ChIJcYSHwo6qwVQRr1MNwzGcWmc
44.74311969999999,-123.2692585,44.7443897802915,-123.2679093697085,44.7416918197085,-123.2706073302915,ChIJ0X9UQFoXwFQRinOBT3psfNM
45.7091232,-121.5136313,45.71034333029149,-121.5122825197085,45.7076453697085,-121.5149804802915,ChIJbQswKW8OllQR0JuH6FTXfbM
44.3390076,-123.407949,44.34170985,-123.4059613197085,44.33810684999999,-123.4086592802915,ChIJ27d2ot1SwFQRqdl42-nP7IA
42.2379433,-123.1074168,42.2391758802915,-123.1061803197085,42.2364779197085,-123.1088782802915,ChIJdTQ1H9mEz1QRZiFCG14yfaA
45.5207785,-122.6824491,45.5220801802915,-122.6813069197085,45.5193822197085,-122.6840048802915,ChIJkXE8YQMKlVQRGDahz6PSUPo
45.4909092,-121.584865,45.49183353029149,-121.5835035697085,45.48913556970849,-121.5862015302915,ChIJg1qHph__lVQRso6rCqW2DzQ
44.819429,-123.081269,44.82035673029149,-123.0802835197085,44.81765876970849,-123.0829814802915,ChIJQ-q0Y_AFwFQRUKBaxxj1QXk
44.2525999,-123.357339,44.25390793029149,-123.3558548197085,44.2512099697085,-123.3585527802915,ChIJN8t-U-qqwVQRzqB7-njzzxw
45.3000715,-122.623914,45.3013385802915,-122.6225560697085,45.2986406197085,-122.6252540302915,ChIJy7gJV3BwlVQRIxiZ0HePMbQ
46.016914,-118.3830925,46.0182628302915,-118.3819245697085,46.0155648697085,-118.3846225302915,ChIJ6wvtQJlDolQRo3mXMMFK8MU
45.9989441,-118.3672369,46.00039008029149,-118.3659124197085,45.9976921197085,-118.3686103802915,ChIJ-9G5FrpDolQRdju0bfr0ckk
45.364332,-123.079328,45.36560178029151,-123.0782043697085,45.36290381970851,-123.0809023302915,ChIJGQaG6Ts_lVQRw4hACaajD8M
44.82778169999999,-123.0123551,44.8291171802915,-123.0110208197085,44.8264192197085,-123.0137187802915,ChIJEZsIboQIwFQRNy3yOiTKe_Y
44.81139899999999,-124.062006,44.81273703029149,-124.0607928697085,44.81003906970849,-124.0634908302915,ChIJ-YWFpPmH6lQR__gssuqycuo
43.8002656,-123.0355107,43.8014744802915,-123.0340764697085,43.7987765197085,-123.0367744302915,ChIJ58mJ404xwVQRiuC6g9eryXc
44.313722,-123.324039,44.3150745802915,-123.321315,44.3123766197085,-123.324947,ChIJG20R93tUwFQRQiVoAxf34wk
44.32837409999999,-123.3051331,44.32954838029149,-123.3037835197085,44.32685041970849,-123.3064814802915,ChIJheCK_phTwFQRotxeGzlL7Tc
45.3521825,-123.0487758,45.35354013029151,-123.0475695697085,45.35084216970851,-123.0502675302915,ChIJgUViR4o_lVQRQm8qqjxWrGE
43.15674780000001,-123.5306094,43.1578249302915,-123.5292229697085,43.1551269697085,-123.5319209302915,ChIJ5yZ9S6A_xFQRKPmBim_gPkU
45.4621862,-122.9837223,45.4635974302915,-122.9822271197085,45.4608994697085,-122.9849250802915,ChIJh-zDkxkRlVQRJChJG6ef9Ts
45.1898672,-122.7202747,45.1913319802915,-122.7189980197085,45.1886340197085,-122.7216959802915,ChIJaQwsQsZmlVQRG7KQ_HWmoZo
44.0853622,-123.0395288,44.0867063802915,-123.0382868197085,44.0840084197085,-123.0409847802915,ChIJ-W8OECriwFQRkNvt5E2iPxY
44.0457169,-121.3157951,44.0470271302915,-121.3143092197085,44.0443291697085,-121.3170071802915,ChIJERCRjTLGuFQRd03y74_oYno
45.3411045,-123.0512606,45.34245363029149,-123.0498852197085,45.3397556697085,-123.0525831802915,ChIJVdKpzeo_lVQRssCmAbJ_k0s
45.2456244,-122.8880483,45.2469654302915,-122.88562385,45.2442674697085,-122.89095165,ChIJo2XmyitolVQRbXHbCFguAdU
46.0685635,-118.3423437,46.0698988302915,-118.3411019697085,46.0672008697085,-118.3437999302915,ChIJU1bc7WNqolQRsqa0WY-RfyQ
45.61870880000001,-122.9592487,45.6196152302915,-122.9572277197085,45.6169172697085,-122.9599256802915,ChIJuURaKlQDlVQRsRnWko7hPzA
45.214965,-123.248501,45.2167011302915,-123.2472724,45.2140031697085,-123.2521868,ChIJsaMyzeNJlVQRXL9vvq15duY
45.0241135,-123.1439069,45.02532463029149,-123.1428285697085,45.02262666970849,-123.1455265302915,ChIJkUiVM5RUlVQRG06EOKskwdU
43.20843929999999,-123.3447581,43.20973358029149,-123.3432625197085,43.20703561970849,-123.3459604802915,ChIJGwWA4AUjxFQRH238gU8UqRM
45.708611,-121.5599372,45.7100524302915,-121.5586268197085,45.7073544697085,-121.5613247802915,ChIJk8AyJCMJllQR5nx396gJhgc
45.6983696,-121.5799266,45.6998654302915,-121.5785677197085,45.6971674697085,-121.5812656802915,ChIJc3SZKa8OllQRJecy6f4_aXQ
46.646221,-122.938394,46.6475665302915,-122.9369477197085,46.6448685697085,-122.9396456802915,ChIJ9xlEJNVfkVQRXrzX3lwndRU
46.08914259999999,-118.278365,46.09070623029149,-118.2772301197085,46.0880082697085,-118.2799280802915,ChIJfYa8Jk8VolQR_qaj9BtDqoU
45.1048739,-123.1422369,45.10614613029149,-123.1409476697085,45.10344816970849,-123.1436456302915,ChIJpVBrF1KnlVQRfhZoupOviT4
43.2984953,-123.4274499,43.3000713302915,-123.4260129197085,43.2973733697085,-123.4287108802915,ChIJR3BG2o8ZxFQRKNFA5078BJY
45.33231989999999,-123.0956794,45.33350943029149,-123.0944827697085,45.33081146970849,-123.0971807302915,ChIJk4FKnHU_lVQR459vN51LrZU
45.5236908,-122.9867704,45.52509643029151,-122.9854930197085,45.52239846970851,-122.9881909802915,ChIJUcYQP7salVQR8_PANElXT8o
45.3432948,-123.0178854,45.3446445302915,-123.0165031197085,45.3419465697085,-123.0192010802915,ChIJY2xe_1cVlVQRF7h9kJx8l3A
45.70836239999999,-121.5160277,45.70966508029149,-121.5146052697085,45.70696711970849,-121.5173032302915,ChIJGV_eUG8OllQRPmcuXsJM5iw
44.9899746,-123.2723332,44.9912690802915,-123.2709907697085,44.9885711197085,-123.2736887302915,ChIJr4YbaXmr6lQRnl2_TVsUBnY
44.05460069999999,-123.097572,44.0559492802915,-123.0960827697085,44.05325131970851,-123.0987807302915,ChIJ7c4eXw0ewVQREsklU2K6R2w
45.210138,-123.1935137,45.2114298302915,-123.1922114697085,45.2087318697085,-123.1949094302915,ChIJyR298GI4lVQREoN3AJmpdJQ
45.362803,-123.171857,45.3645828302915,-123.1706649697085,45.3618848697085,-123.1733629302915,ChIJSb-sBKY-lVQRLtO8yFzDptA
44.342758,-123.3663125,44.3441211302915,-123.3647096697085,44.3414231697085,-123.3674076302915,ChIJdcme6BlTwFQRvmlNU6BCQZ4
45.7085973,-121.5599758,45.71000893029149,-121.5588187697085,45.70731096970849,-121.5615167302915,ChIJp3eA550OllQR5gujRSmfdmA
45.5313506,-122.6326892,45.53268458029149,-122.6314030197085,45.5299866197085,-122.6341009802915,ChIJLWkJKIaglVQR7NHrRIYgmOg
46.0121642,-118.3645695,46.0134183302915,-118.3633355197085,46.0107203697085,-118.3660334802915,ChIJbUxzWDFColQRZ02xVl9QqhY
45.0242905,-123.1440303,45.0256866302915,-123.1428639197085,45.0229886697085,-123.1455618802915,ChIJCXcSpHBVlVQRDkcuSQoxiBg
44.93537800000001,-123.362837,44.9367865802915,-123.3615099697085,44.93408861970851,-123.3642079302915,ChIJQXGa_Cim6lQRoD1BfVCUv2g
42.1851119,-121.462801,42.1859785,-121.4588779,42.1825121,-121.4641087,ChIJo8pAtsslyVQR1Rmv8DXZc5w
45.1194271,-123.1838574,45.1207613802915,-123.1824943197085,45.11806341970851,-123.1851922802915,ChIJMSbWUPpNlVQR1MkBJSsgj0Y
45.240894,-123.277146,45.24246063029149,-123.2731017,45.2397626697085,-123.2784941,ChIJ08Rvf9tJlVQRxurM-mtG6OU
42.118373,-123.550604,42.1193651302915,-123.54612485,42.1166671697085,-123.55209705,ChIJu8Z5jIfwz1QRELnH24QkTrg
44.959366,-123.147962,44.9607149802915,-123.1466130197085,44.9580170197085,-123.1493109802915,ChIJR4e3VYKq6lQRUlI3AbbBZLM
45.3076423,-123.0497406,45.3090725302915,-123.0483978697085,45.3063745697085,-123.0510958302915,ChIJd6HbdYpAlVQRFsbLLYMhi0o
45.4896316,-122.5961255,45.4909055802915,-122.5948920697085,45.4882076197085,-122.5975900302915,ChIJlUedyxSglVQR4kHK4s_Oup8
45.3023854,-123.0743735,45.3034296802915,-123.0728437197085,45.3007317197085,-123.0755416802915,ChIJJ4Cw8WI4lVQRvACw7eJsUjQ
43.115009,-123.39355,43.1167391802915,-123.3922426197085,43.1140412197085,-123.3949405802915,ChIJZS1JIJ05xFQRBC3XPLxiy0o
45.2846205,-123.0545932,45.28596848029149,-123.0530923197085,45.2832705197085,-123.0557902802915,ChIJwe4u94JBlVQRU1dJHmkyxwI
44.3382629,-123.4093527,44.34068390000002,-123.405543,44.33099989999999,-123.4106226,ChIJb3IEb9lSwFQRBFA8JLwurQA
45.33367399999999,-122.95075,45.33502283029149,-122.9489756697085,45.33232486970849,-122.9516736302915,ChIJ827r8edqlVQRKa6xF9uEnMA
45.3460224,-123.0914728,45.3474423302915,-123.0902795197085,45.3447443697085,-123.0929774802915,ChIJ6UzcTao_lVQRqtJ7wRXAliE
46.067169,-118.338774,46.0684617802915,-118.3373157697085,46.06576381970851,-118.3400137302915,ChIJnVEpwYFrolQRFXWbCpaYGKw
44.339433,-123.4036648,44.3411300302915,-123.4022716197085,44.3384320697085,-123.4049695802915,ChIJs7GxZ95SwFQRtKmeSwEWjp4
45.253782,-122.545516,45.25513453029151,-122.5441005697085,45.25243656970851,-122.5467985302915,ChIJkZ4H56B7lVQRWnI4xMr8RWU
45.31652699999999,-122.679991,45.31798608029149,-122.6790525197085,45.3152881197085,-122.6817504802915,ChIJb6d3LS1wlVQRNYlY_kDNze8
45.7114068,-121.3015009,45.71279578029149,-121.3001345197085,45.71009781970849,-121.3028324802915,ChIJkbwG1lsXllQRRwVCeIw0ovg
45.2115446,-123.1904276,45.21283538029149,-123.1890780697085,45.2101374197085,-123.1917760302915,ChIJBVuXpmtJlVQRcHRm3_rm-i8
45.057554,-123.0856069,45.0584696302915,-123.0844658697085,45.05577166970851,-123.0871638302915,ChIJo2vqswFUlVQRgLZQzvRrp70
45.5979924,-123.0011991,45.59924458029149,-122.9998766697085,45.59654661970849,-123.0025746302915,ChIJrwseQnsDlVQRx3J5zC8-Rrc
44.0538835,-123.0960345,44.05522973029149,-123.0945510197085,44.05253176970849,-123.0972489802915,ChIJt8DdfXQewVQRDnGR9L8Wui0
45.3175198,-122.9113372,45.31871788029149,-122.9101032697085,45.3160199197085,-122.9128012302915,ChIJgwIyI61rlVQRlMrXOURPhCQ
45.2943045,-123.1777745,45.29560938029149,-123.1763623697085,45.2929114197085,-123.1790603302915,ChIJ32kRN-g5lVQR4oPtOCtnBUE
45.9617933,-118.4452343,45.9632080802915,-118.4438838697085,45.96051011970851,-118.4465818302915,ChIJaeVPBSRdolQRos3L6ozhMAc
42.305454,-123.2205078,42.3066718302915,-123.2191600697085,42.3039738697085,-123.2218580302915,ChIJy7sXzUyGz1QRps3PJslZWo4
45.1290628,-123.3818682,45.13034023029149,-123.3805198197085,45.1276422697085,-123.3832177802915,ChIJH5hqgbuz6lQRAlU-UUdpdXc
45.5362174,-121.6221681,45.5376982302915,-121.6206681197085,45.5350002697085,-121.6233660802915,ChIJXSTLXEH9lVQRtUsfz9kHtr4
45.35607650000001,-122.8409602,45.35738998029149,-122.8395507197085,45.3546920197085,-122.8422486802915,ChIJ6cswbItrlVQRiGeBUrg9OC4
44.88228170000001,-122.7969571,44.88357583029151,-122.7959181197085,44.88087786970851,-122.7986160802915,ChIJCX2rOPLwv1QRFCK2BKVIZ6s
46.061153,-118.2889323,46.0625012802915,-118.2876285197085,46.0598033197085,-118.2903264802915,ChIJCdCGvxtAolQROdtZvLqCSjY
45.2801789,-123.063368,45.2814945802915,-123.0619998697085,45.2787966197085,-123.0646978302915,ChIJJ1AqhglBlVQRYYqcPLUg6eE
45.6262818,-122.6720002,45.6277082802915,-122.6705692697085,45.62501031970851,-122.6732672302915,ChIJFW-YsviplVQRXHNhFsh88eI
45.384192,-122.900126,45.3855365802915,-122.89805615,45.3828386197085,-122.90081595,ChIJHbrgbEYTlVQRlDMFCju7t2w
46.0676174,-118.3573237,46.0689188802915,-118.3559739197085,46.06622091970851,-118.3586718802915,ChIJD8G5c2lqolQRRBxNCEFs0NQ
45.2582549,-123.0471345,45.25963593029149,-123.0457746697085,45.2569379697085,-123.0484726302915,ChIJV1ZPvUtBlVQRu6PnF0iWLnc
45.0229734,-122.7681971,45.02436513029149,-122.7667204697085,45.02166716970849,-122.7694184302915,ChIJ9eRassTjv1QRBM49eT3Jr5Y
45.2311535,-123.1530595,45.2323249302915,-123.1512228197085,45.2296269697085,-123.1539207802915,ChIJlTazwd1IlVQRwTyolVvBOBw
43.2506976,-123.3986973,43.2520735802915,-123.3972476697085,43.2493756197085,-123.3999456302915,ChIJgdjxjCEjxFQR9qCx7V8hYfY
45.2427378,-123.0580027,45.24426263029151,-123.0568747697085,45.24156466970851,-123.0595727302915,ChIJY8_oWaRGlVQRD_kczBzbt-8
46.022924,-118.3600492,46.02425468029149,-118.3590106197085,46.0215567197085,-118.3617085802915,ChIJqXPayyZColQRvhXcUAe5f34
45.2098171,-123.1927718,45.21126798029149,-123.1914215697085,45.20857001970849,-123.1941195302915,ChIJeeQKRWI4lVQRAbyV6ExOZkE
45.72645439999999,-122.4553831,45.72780308029149,-122.4540764197085,45.72510511970849,-122.4567743802915,ChIJgwb8UuC2lVQR63Fgh0FQPq4
44.7276144,-123.3445028,44.72884098029149,-123.3430184197085,44.7261430197085,-123.3457163802915,ChIJ_f2JY4gXwFQRio0vxK8goBM
45.600534,-123.171698,45.6015760802915,-123.1703710697085,45.5988781197085,-123.1730690302915,ChIJk7IwOZUdlVQRNfp1VBTEvjY
45.3087469,-123.1405875,45.3095321302915,-123.1389000197085,45.3068341697085,-123.1415979802915,ChIJdZU7Gbo4lVQRcu2QYopE_Z0
45.4002287,-123.0191681,45.4014316302915,-123.0147275,45.3987336697085,-123.0206483,ChIJVzxTuDQUlVQREoMakvWZRbU
42.30208189999999,-123.2051009,42.30345528029149,-123.2036866197085,42.30075731970849,-123.2063845802915,ChIJdW4z1FCGz1QRpEgO5GsmqE8
45.3349294,-122.6793569,45.3362941302915,-122.6779509197085,45.3335961697085,-122.6806488802915,ChIJCYfyC79xlVQRabdCd9q13Is
45.3437569,-123.0541053,45.34502783029149,-123.0524962197085,45.34232986970849,-123.0551941802915,ChIJg_dRP8A_lVQROheNluzN7_c
42.2173954,-122.6959214,42.2189194802915,-122.6945536197085,42.2162215197085,-122.6972515802915,ChIJa0VN3zxzz1QR3a0yOuFXZo4
45.3497222,-123.0758333,45.35111493029149,-123.0743680697085,45.3484169697085,-123.0770660302915,ChIJb41YSLE_lVQRF1Z6xdX1EUA
45.41776249999999,-123.1530906,45.4191104802915,-123.1517419697085,45.4164125197085,-123.1544399302915,ChIJmxRXl-o9lVQRifUzxYSguOk
